timeStep,x,y,size,gridCount-PID7
324,70.0,0.0,5.0,0
324,70.0,5.0,5.0,0
324,75.0,0.0,5.0,0
324,75.0,5.0,5.0,1
324,80.0,0.0,5.0,0
324,80.0,5.0,5.0,0
324,85.0,0.0,5.0,1
324,85.0,5.0,5.0,1
324,90.0,0.0,5.0,3
324,90.0,5.0,5.0,0
324,95.0,0.0,5.0,2
324,95.0,5.0,5.0,0
325,0.0,0.0,5.0,0
325,0.0,5.0,5.0,0
325,5.0,0.0,5.0,0
325,5.0,5.0,5.0,0
325,10.0,0.0,5.0,0
325,10.0,5.0,5.0,0
325,15.0,0.0,5.0,0
325,15.0,5.0,5.0,0
325,20.0,0.0,5.0,0
325,20.0,5.0,5.0,0
325,25.0,0.0,5.0,0
325,25.0,5.0,5.0,0
325,30.0,0.0,5.0,0
325,30.0,5.0,5.0,0
325,35.0,0.0,5.0,0
325,35.0,5.0,5.0,0
325,40.0,0.0,5.0,0
325,40.0,5.0,5.0,0
325,45.0,0.0,5.0,0
325,45.0,5.0,5.0,0
325,50.0,0.0,5.0,0
325,50.0,5.0,5.0,0
325,55.0,0.0,5.0,0
325,55.0,5.0,5.0,0
325,60.0,0.0,5.0,0
325,60.0,5.0,5.0,0
325,65.0,0.0,5.0,0
325,65.0,5.0,5.0,0
325,70.0,0.0,5.0,0
325,70.0,5.0,5.0,0
325,75.0,0.0,5.0,0
325,75.0,5.0,5.0,1
325,80.0,0.0,5.0,0
325,80.0,5.0,5.0,0
325,85.0,0.0,5.0,1
325,85.0,5.0,5.0,1
325,90.0,0.0,5.0,2
325,90.0,5.0,5.0,0
325,95.0,0.0,5.0,3
325,95.0,5.0,5.0,0
326,0.0,0.0,5.0,0
326,0.0,5.0,5.0,0
326,5.0,0.0,5.0,0
326,5.0,5.0,5.0,0
326,10.0,0.0,5.0,0
326,10.0,5.0,5.0,0
326,15.0,0.0,5.0,0
326,15.0,5.0,5.0,0
326,20.0,0.0,5.0,0
326,20.0,5.0,5.0,0
326,25.0,0.0,5.0,0
326,25.0,5.0,5.0,0
326,30.0,0.0,5.0,0
326,30.0,5.0,5.0,0
326,35.0,0.0,5.0,0
326,35.0,5.0,5.0,0
326,40.0,0.0,5.0,0
326,40.0,5.0,5.0,0
326,45.0,0.0,5.0,0
326,45.0,5.0,5.0,0
326,50.0,0.0,5.0,0
326,50.0,5.0,5.0,0
326,55.0,0.0,5.0,0
326,55.0,5.0,5.0,0
326,60.0,0.0,5.0,0
326,60.0,5.0,5.0,0
326,65.0,0.0,5.0,0
326,65.0,5.0,5.0,0
326,70.0,0.0,5.0,0
326,70.0,5.0,5.0,0
326,75.0,0.0,5.0,0
326,75.0,5.0,5.0,1
326,80.0,0.0,5.0,0
326,80.0,5.0,5.0,0
326,85.0,0.0,5.0,1
326,85.0,5.0,5.0,1
326,90.0,0.0,5.0,2
326,90.0,5.0,5.0,0
326,95.0,0.0,5.0,3
326,95.0,5.0,5.0,0
327,0.0,0.0,5.0,0
327,0.0,5.0,5.0,0
327,5.0,0.0,5.0,0
327,5.0,5.0,5.0,0
327,10.0,0.0,5.0,0
327,10.0,5.0,5.0,0
327,15.0,0.0,5.0,0
327,15.0,5.0,5.0,0
327,20.0,0.0,5.0,0
327,20.0,5.0,5.0,0
327,25.0,0.0,5.0,0
327,25.0,5.0,5.0,0
327,30.0,0.0,5.0,0
327,30.0,5.0,5.0,0
327,35.0,0.0,5.0,0
327,35.0,5.0,5.0,0
327,40.0,0.0,5.0,0
327,40.0,5.0,5.0,0
327,45.0,0.0,5.0,0
327,45.0,5.0,5.0,0
327,50.0,0.0,5.0,0
327,50.0,5.0,5.0,0
327,55.0,0.0,5.0,0
327,55.0,5.0,5.0,0
327,60.0,0.0,5.0,0
327,60.0,5.0,5.0,0
327,65.0,0.0,5.0,0
327,65.0,5.0,5.0,0
327,70.0,0.0,5.0,0
327,70.0,5.0,5.0,0
327,75.0,0.0,5.0,0
327,75.0,5.0,5.0,1
327,80.0,0.0,5.0,0
327,80.0,5.0,5.0,0
327,85.0,0.0,5.0,0
327,85.0,5.0,5.0,1
327,90.0,0.0,5.0,3
327,90.0,5.0,5.0,0
327,95.0,0.0,5.0,3
327,95.0,5.0,5.0,0
328,0.0,0.0,5.0,0
328,0.0,5.0,5.0,0
328,5.0,0.0,5.0,0
328,5.0,5.0,5.0,0
328,10.0,0.0,5.0,0
328,10.0,5.0,5.0,0
328,15.0,0.0,5.0,0
328,15.0,5.0,5.0,0
328,20.0,0.0,5.0,0
328,20.0,5.0,5.0,0
328,25.0,0.0,5.0,0
328,25.0,5.0,5.0,0
328,30.0,0.0,5.0,0
328,30.0,5.0,5.0,0
328,35.0,0.0,5.0,0
328,35.0,5.0,5.0,0
328,40.0,0.0,5.0,0
328,40.0,5.0,5.0,0
328,45.0,0.0,5.0,0
328,45.0,5.0,5.0,0
328,50.0,0.0,5.0,0
328,50.0,5.0,5.0,0
328,55.0,0.0,5.0,0
328,55.0,5.0,5.0,0
328,60.0,0.0,5.0,0
328,60.0,5.0,5.0,0
328,65.0,0.0,5.0,0
328,65.0,5.0,5.0,0
328,70.0,0.0,5.0,0
328,70.0,5.0,5.0,0
328,75.0,0.0,5.0,0
328,75.0,5.0,5.0,1
328,80.0,0.0,5.0,0
328,80.0,5.0,5.0,0
328,85.0,0.0,5.0,0
328,85.0,5.0,5.0,1
328,90.0,0.0,5.0,2
328,90.0,5.0,5.0,0
328,95.0,0.0,5.0,3
328,95.0,5.0,5.0,0
329,0.0,0.0,5.0,0
329,0.0,5.0,5.0,0
329,5.0,0.0,5.0,0
329,5.0,5.0,5.0,0
329,10.0,0.0,5.0,0
329,10.0,5.0,5.0,0
329,15.0,0.0,5.0,0
329,15.0,5.0,5.0,0
329,20.0,0.0,5.0,0
329,20.0,5.0,5.0,0
329,25.0,0.0,5.0,0
329,25.0,5.0,5.0,0
329,30.0,0.0,5.0,0
329,30.0,5.0,5.0,0
329,35.0,0.0,5.0,0
329,35.0,5.0,5.0,0
329,40.0,0.0,5.0,0
329,40.0,5.0,5.0,0
329,45.0,0.0,5.0,0
329,45.0,5.0,5.0,0
329,50.0,0.0,5.0,0
329,50.0,5.0,5.0,0
329,55.0,0.0,5.0,0
329,55.0,5.0,5.0,0
329,60.0,0.0,5.0,0
329,60.0,5.0,5.0,0
329,65.0,0.0,5.0,0
329,65.0,5.0,5.0,0
329,70.0,0.0,5.0,0
329,70.0,5.0,5.0,0
329,75.0,0.0,5.0,0
329,75.0,5.0,5.0,1
329,80.0,0.0,5.0,0
329,80.0,5.0,5.0,0
329,85.0,0.0,5.0,0
329,85.0,5.0,5.0,0
329,90.0,0.0,5.0,2
329,90.0,5.0,5.0,1
329,95.0,0.0,5.0,2
329,95.0,5.0,5.0,0
330,0.0,0.0,5.0,0
330,0.0,5.0,5.0,0
330,5.0,0.0,5.0,0
330,5.0,5.0,5.0,0
330,10.0,0.0,5.0,0
330,10.0,5.0,5.0,0
330,15.0,0.0,5.0,0
330,15.0,5.0,5.0,0
330,20.0,0.0,5.0,0
330,20.0,5.0,5.0,0
330,25.0,0.0,5.0,0
330,25.0,5.0,5.0,0
330,30.0,0.0,5.0,0
330,30.0,5.0,5.0,0
330,35.0,0.0,5.0,0
330,35.0,5.0,5.0,0
330,40.0,0.0,5.0,0
330,40.0,5.0,5.0,0
330,45.0,0.0,5.0,0
330,45.0,5.0,5.0,0
330,50.0,0.0,5.0,0
330,50.0,5.0,5.0,0
330,55.0,0.0,5.0,0
330,55.0,5.0,5.0,0
330,60.0,0.0,5.0,0
330,60.0,5.0,5.0,0
330,65.0,0.0,5.0,0
330,65.0,5.0,5.0,0
330,70.0,0.0,5.0,0
330,70.0,5.0,5.0,0
330,75.0,0.0,5.0,0
330,75.0,5.0,5.0,1
330,80.0,0.0,5.0,0
330,80.0,5.0,5.0,0
330,85.0,0.0,5.0,0
330,85.0,5.0,5.0,0
330,90.0,0.0,5.0,2
330,90.0,5.0,5.0,1
330,95.0,0.0,5.0,2
330,95.0,5.0,5.0,0
331,0.0,0.0,5.0,0
331,0.0,5.0,5.0,0
331,5.0,0.0,5.0,0
331,5.0,5.0,5.0,0
331,10.0,0.0,5.0,0
331,10.0,5.0,5.0,0
331,15.0,0.0,5.0,0
331,15.0,5.0,5.0,0
331,20.0,0.0,5.0,0
331,20.0,5.0,5.0,0
331,25.0,0.0,5.0,0
331,25.0,5.0,5.0,0
331,30.0,0.0,5.0,0
331,30.0,5.0,5.0,0
331,35.0,0.0,5.0,0
331,35.0,5.0,5.0,0
331,40.0,0.0,5.0,0
331,40.0,5.0,5.0,0
331,45.0,0.0,5.0,0
331,45.0,5.0,5.0,0
331,50.0,0.0,5.0,0
331,50.0,5.0,5.0,0
331,55.0,0.0,5.0,0
331,55.0,5.0,5.0,0
331,60.0,0.0,5.0,0
331,60.0,5.0,5.0,0
331,65.0,0.0,5.0,0
331,65.0,5.0,5.0,0
331,70.0,0.0,5.0,0
331,70.0,5.0,5.0,0
331,75.0,0.0,5.0,0
331,75.0,5.0,5.0,1
331,80.0,0.0,5.0,0
331,80.0,5.0,5.0,0
331,85.0,0.0,5.0,0
331,85.0,5.0,5.0,0
331,90.0,0.0,5.0,1
331,90.0,5.0,5.0,1
331,95.0,0.0,5.0,3
331,95.0,5.0,5.0,0
332,0.0,0.0,5.0,0
332,0.0,5.0,5.0,0
332,5.0,0.0,5.0,0
332,5.0,5.0,5.0,0
332,10.0,0.0,5.0,0
332,10.0,5.0,5.0,0
332,15.0,0.0,5.0,0
332,15.0,5.0,5.0,0
332,20.0,0.0,5.0,0
332,20.0,5.0,5.0,0
332,25.0,0.0,5.0,0
332,25.0,5.0,5.0,0
332,30.0,0.0,5.0,0
332,30.0,5.0,5.0,0
332,35.0,0.0,5.0,0
332,35.0,5.0,5.0,0
332,40.0,0.0,5.0,0
332,40.0,5.0,5.0,0
332,45.0,0.0,5.0,0
332,45.0,5.0,5.0,0
332,50.0,0.0,5.0,0
332,50.0,5.0,5.0,0
332,55.0,0.0,5.0,0
332,55.0,5.0,5.0,0
332,60.0,0.0,5.0,0
332,60.0,5.0,5.0,0
332,65.0,0.0,5.0,0
332,65.0,5.0,5.0,0
332,70.0,0.0,5.0,0
332,70.0,5.0,5.0,0
332,75.0,0.0,5.0,0
332,75.0,5.0,5.0,1
332,80.0,0.0,5.0,0
332,80.0,5.0,5.0,0
332,85.0,0.0,5.0,0
332,85.0,5.0,5.0,0
332,90.0,0.0,5.0,1
332,90.0,5.0,5.0,1
332,95.0,0.0,5.0,3
332,95.0,5.0,5.0,0
333,0.0,0.0,5.0,0
333,0.0,5.0,5.0,0
333,5.0,0.0,5.0,0
333,5.0,5.0,5.0,0
333,10.0,0.0,5.0,0
333,10.0,5.0,5.0,0
333,15.0,0.0,5.0,0
333,15.0,5.0,5.0,0
333,20.0,0.0,5.0,0
333,20.0,5.0,5.0,0
333,25.0,0.0,5.0,0
333,25.0,5.0,5.0,0
333,30.0,0.0,5.0,0
333,30.0,5.0,5.0,0
333,35.0,0.0,5.0,0
333,35.0,5.0,5.0,0
333,40.0,0.0,5.0,0
333,40.0,5.0,5.0,0
333,45.0,0.0,5.0,0
333,45.0,5.0,5.0,0
333,50.0,0.0,5.0,0
333,50.0,5.0,5.0,0
333,55.0,0.0,5.0,0
333,55.0,5.0,5.0,0
333,60.0,0.0,5.0,0
333,60.0,5.0,5.0,0
333,65.0,0.0,5.0,0
333,65.0,5.0,5.0,0
333,70.0,0.0,5.0,0
333,70.0,5.0,5.0,0
333,75.0,0.0,5.0,0
333,75.0,5.0,5.0,1
333,80.0,0.0,5.0,0
333,80.0,5.0,5.0,0
333,85.0,0.0,5.0,0
333,85.0,5.0,5.0,0
333,90.0,0.0,5.0,1
333,90.0,5.0,5.0,1
333,95.0,0.0,5.0,3
333,95.0,5.0,5.0,0
334,0.0,0.0,5.0,0
334,0.0,5.0,5.0,0
334,5.0,0.0,5.0,0
334,5.0,5.0,5.0,0
334,10.0,0.0,5.0,0
334,10.0,5.0,5.0,0
334,15.0,0.0,5.0,0
334,15.0,5.0,5.0,0
334,20.0,0.0,5.0,0
334,20.0,5.0,5.0,0
334,25.0,0.0,5.0,0
334,25.0,5.0,5.0,0
334,30.0,0.0,5.0,0
334,30.0,5.0,5.0,0
334,35.0,0.0,5.0,0
334,35.0,5.0,5.0,0
334,40.0,0.0,5.0,0
334,40.0,5.0,5.0,0
334,45.0,0.0,5.0,0
334,45.0,5.0,5.0,0
334,50.0,0.0,5.0,0
334,50.0,5.0,5.0,0
334,55.0,0.0,5.0,0
334,55.0,5.0,5.0,0
334,60.0,0.0,5.0,0
334,60.0,5.0,5.0,0
334,65.0,0.0,5.0,0
334,65.0,5.0,5.0,0
334,70.0,0.0,5.0,0
334,70.0,5.0,5.0,0
334,75.0,0.0,5.0,0
334,75.0,5.0,5.0,1
334,80.0,0.0,5.0,0
334,80.0,5.0,5.0,0
334,85.0,0.0,5.0,0
334,85.0,5.0,5.0,0
334,90.0,0.0,5.0,1
334,90.0,5.0,5.0,1
334,95.0,0.0,5.0,3
334,95.0,5.0,5.0,0
335,0.0,0.0,5.0,0
335,0.0,5.0,5.0,0
335,5.0,0.0,5.0,0
335,5.0,5.0,5.0,0
335,10.0,0.0,5.0,0
335,10.0,5.0,5.0,0
335,15.0,0.0,5.0,0
335,15.0,5.0,5.0,0
335,20.0,0.0,5.0,0
335,20.0,5.0,5.0,0
335,25.0,0.0,5.0,0
335,25.0,5.0,5.0,0
335,30.0,0.0,5.0,0
335,30.0,5.0,5.0,0
335,35.0,0.0,5.0,0
335,35.0,5.0,5.0,0
335,40.0,0.0,5.0,0
335,40.0,5.0,5.0,0
335,45.0,0.0,5.0,0
335,45.0,5.0,5.0,0
335,50.0,0.0,5.0,0
335,50.0,5.0,5.0,0
335,55.0,0.0,5.0,0
335,55.0,5.0,5.0,0
335,60.0,0.0,5.0,0
335,60.0,5.0,5.0,0
335,65.0,0.0,5.0,0
335,65.0,5.0,5.0,0
335,70.0,0.0,5.0,0
335,70.0,5.0,5.0,0
335,75.0,0.0,5.0,0
335,75.0,5.0,5.0,0
335,80.0,0.0,5.0,0
335,80.0,5.0,5.0,1
335,85.0,0.0,5.0,0
335,85.0,5.0,5.0,0
335,90.0,0.0,5.0,1
335,90.0,5.0,5.0,1
335,95.0,0.0,5.0,3
335,95.0,5.0,5.0,0
336,0.0,0.0,5.0,0
336,0.0,5.0,5.0,0
336,5.0,0.0,5.0,0
336,5.0,5.0,5.0,0
336,10.0,0.0,5.0,0
336,10.0,5.0,5.0,0
336,15.0,0.0,5.0,0
336,15.0,5.0,5.0,0
336,20.0,0.0,5.0,0
336,20.0,5.0,5.0,0
336,25.0,0.0,5.0,0
336,25.0,5.0,5.0,0
336,30.0,0.0,5.0,0
336,30.0,5.0,5.0,0
336,35.0,0.0,5.0,0
336,35.0,5.0,5.0,0
336,40.0,0.0,5.0,0
336,40.0,5.0,5.0,0
336,45.0,0.0,5.0,0
336,45.0,5.0,5.0,0
336,50.0,0.0,5.0,0
336,50.0,5.0,5.0,0
336,55.0,0.0,5.0,0
336,55.0,5.0,5.0,0
336,60.0,0.0,5.0,0
336,60.0,5.0,5.0,0
336,65.0,0.0,5.0,0
336,65.0,5.0,5.0,0
336,70.0,0.0,5.0,0
336,70.0,5.0,5.0,0
336,75.0,0.0,5.0,0
336,75.0,5.0,5.0,0
336,80.0,0.0,5.0,0
336,80.0,5.0,5.0,1
336,85.0,0.0,5.0,0
336,85.0,5.0,5.0,0
336,90.0,0.0,5.0,0
336,90.0,5.0,5.0,1
336,95.0,0.0,5.0,3
336,95.0,5.0,5.0,0
337,0.0,0.0,5.0,0
337,0.0,5.0,5.0,0
337,5.0,0.0,5.0,0
337,5.0,5.0,5.0,0
337,10.0,0.0,5.0,0
337,10.0,5.0,5.0,0
337,15.0,0.0,5.0,0
337,15.0,5.0,5.0,0
337,20.0,0.0,5.0,0
337,20.0,5.0,5.0,0
337,25.0,0.0,5.0,0
337,25.0,5.0,5.0,0
337,30.0,0.0,5.0,0
337,30.0,5.0,5.0,0
337,35.0,0.0,5.0,0
337,35.0,5.0,5.0,0
337,40.0,0.0,5.0,0
337,40.0,5.0,5.0,0
337,45.0,0.0,5.0,0
337,45.0,5.0,5.0,0
337,50.0,0.0,5.0,0
337,50.0,5.0,5.0,0
337,55.0,0.0,5.0,0
337,55.0,5.0,5.0,0
337,60.0,0.0,5.0,0
337,60.0,5.0,5.0,0
337,65.0,0.0,5.0,0
337,65.0,5.0,5.0,0
337,70.0,0.0,5.0,0
337,70.0,5.0,5.0,0
337,75.0,0.0,5.0,0
337,75.0,5.0,5.0,0
337,80.0,0.0,5.0,0
337,80.0,5.0,5.0,1
337,85.0,0.0,5.0,0
337,85.0,5.0,5.0,0
337,90.0,0.0,5.0,0
337,90.0,5.0,5.0,1
337,95.0,0.0,5.0,2
337,95.0,5.0,5.0,0
338,0.0,0.0,5.0,0
338,0.0,5.0,5.0,0
338,5.0,0.0,5.0,0
338,5.0,5.0,5.0,0
338,10.0,0.0,5.0,0
338,10.0,5.0,5.0,0
338,15.0,0.0,5.0,0
338,15.0,5.0,5.0,0
338,20.0,0.0,5.0,0
338,20.0,5.0,5.0,0
338,25.0,0.0,5.0,0
338,25.0,5.0,5.0,0
338,30.0,0.0,5.0,0
338,30.0,5.0,5.0,0
338,35.0,0.0,5.0,0
338,35.0,5.0,5.0,0
338,40.0,0.0,5.0,0
338,40.0,5.0,5.0,0
338,45.0,0.0,5.0,0
338,45.0,5.0,5.0,0
338,50.0,0.0,5.0,0
338,50.0,5.0,5.0,0
338,55.0,0.0,5.0,0
338,55.0,5.0,5.0,0
338,60.0,0.0,5.0,0
338,60.0,5.0,5.0,0
338,65.0,0.0,5.0,0
338,65.0,5.0,5.0,0
338,70.0,0.0,5.0,0
338,70.0,5.0,5.0,0
338,75.0,0.0,5.0,0
338,75.0,5.0,5.0,0
338,80.0,0.0,5.0,0
338,80.0,5.0,5.0,1
338,85.0,0.0,5.0,0
338,85.0,5.0,5.0,0
338,90.0,0.0,5.0,0
338,90.0,5.0,5.0,1
338,95.0,0.0,5.0,1
338,95.0,5.0,5.0,0
339,0.0,0.0,5.0,0
339,0.0,5.0,5.0,0
339,5.0,0.0,5.0,0
339,5.0,5.0,5.0,0
339,10.0,0.0,5.0,0
339,10.0,5.0,5.0,0
339,15.0,0.0,5.0,0
339,15.0,5.0,5.0,0
339,20.0,0.0,5.0,0
339,20.0,5.0,5.0,0
339,25.0,0.0,5.0,0
339,25.0,5.0,5.0,0
339,30.0,0.0,5.0,0
339,30.0,5.0,5.0,0
339,35.0,0.0,5.0,0
339,35.0,5.0,5.0,0
339,40.0,0.0,5.0,0
339,40.0,5.0,5.0,0
339,45.0,0.0,5.0,0
339,45.0,5.0,5.0,0
339,50.0,0.0,5.0,0
339,50.0,5.0,5.0,0
339,55.0,0.0,5.0,0
339,55.0,5.0,5.0,0
339,60.0,0.0,5.0,0
339,60.0,5.0,5.0,0
339,65.0,0.0,5.0,0
339,65.0,5.0,5.0,0
339,70.0,0.0,5.0,0
339,70.0,5.0,5.0,0
339,75.0,0.0,5.0,0
339,75.0,5.0,5.0,0
339,80.0,0.0,5.0,0
339,80.0,5.0,5.0,1
339,85.0,0.0,5.0,0
339,85.0,5.0,5.0,0
339,90.0,0.0,5.0,0
339,90.0,5.0,5.0,1
339,95.0,0.0,5.0,1
339,95.0,5.0,5.0,0
340,0.0,0.0,5.0,0
340,0.0,5.0,5.0,0
340,5.0,0.0,5.0,0
340,5.0,5.0,5.0,0
340,10.0,0.0,5.0,0
340,10.0,5.0,5.0,0
340,15.0,0.0,5.0,0
340,15.0,5.0,5.0,0
340,20.0,0.0,5.0,0
340,20.0,5.0,5.0,0
340,25.0,0.0,5.0,0
340,25.0,5.0,5.0,0
340,30.0,0.0,5.0,0
340,30.0,5.0,5.0,0
340,35.0,0.0,5.0,0
340,35.0,5.0,5.0,0
340,40.0,0.0,5.0,0
340,40.0,5.0,5.0,0
340,45.0,0.0,5.0,0
340,45.0,5.0,5.0,0
340,50.0,0.0,5.0,0
340,50.0,5.0,5.0,0
340,55.0,0.0,5.0,0
340,55.0,5.0,5.0,0
340,60.0,0.0,5.0,0
340,60.0,5.0,5.0,0
340,65.0,0.0,5.0,0
340,65.0,5.0,5.0,0
340,70.0,0.0,5.0,0
340,70.0,5.0,5.0,0
340,75.0,0.0,5.0,0
340,75.0,5.0,5.0,0
340,80.0,0.0,5.0,0
340,80.0,5.0,5.0,1
340,85.0,0.0,5.0,0
340,85.0,5.0,5.0,0
340,90.0,0.0,5.0,0
340,90.0,5.0,5.0,1
340,95.0,0.0,5.0,1
340,95.0,5.0,5.0,0
341,0.0,0.0,5.0,0
341,0.0,5.0,5.0,0
341,5.0,0.0,5.0,0
341,5.0,5.0,5.0,0
341,10.0,0.0,5.0,0
341,10.0,5.0,5.0,0
341,15.0,0.0,5.0,0
341,15.0,5.0,5.0,0
341,20.0,0.0,5.0,0
341,20.0,5.0,5.0,0
341,25.0,0.0,5.0,0
341,25.0,5.0,5.0,0
341,30.0,0.0,5.0,0
341,30.0,5.0,5.0,0
341,35.0,0.0,5.0,0
341,35.0,5.0,5.0,0
341,40.0,0.0,5.0,0
341,40.0,5.0,5.0,0
341,45.0,0.0,5.0,0
341,45.0,5.0,5.0,0
341,50.0,0.0,5.0,0
341,50.0,5.0,5.0,0
341,55.0,0.0,5.0,0
341,55.0,5.0,5.0,0
341,60.0,0.0,5.0,0
341,60.0,5.0,5.0,0
341,65.0,0.0,5.0,0
341,65.0,5.0,5.0,0
341,70.0,0.0,5.0,0
341,70.0,5.0,5.0,0
341,75.0,0.0,5.0,0
341,75.0,5.0,5.0,0
341,80.0,0.0,5.0,0
341,80.0,5.0,5.0,1
341,85.0,0.0,5.0,0
341,85.0,5.0,5.0,0
341,90.0,0.0,5.0,0
341,90.0,5.0,5.0,1
341,95.0,0.0,5.0,1
341,95.0,5.0,5.0,0
342,0.0,0.0,5.0,0
342,0.0,5.0,5.0,0
342,5.0,0.0,5.0,0
342,5.0,5.0,5.0,0
342,10.0,0.0,5.0,0
342,10.0,5.0,5.0,0
342,15.0,0.0,5.0,0
342,15.0,5.0,5.0,0
342,20.0,0.0,5.0,0
342,20.0,5.0,5.0,0
342,25.0,0.0,5.0,0
342,25.0,5.0,5.0,0
342,30.0,0.0,5.0,0
342,30.0,5.0,5.0,0
342,35.0,0.0,5.0,0
342,35.0,5.0,5.0,0
342,40.0,0.0,5.0,0
342,40.0,5.0,5.0,0
342,45.0,0.0,5.0,0
342,45.0,5.0,5.0,0
342,50.0,0.0,5.0,0
342,50.0,5.0,5.0,0
342,55.0,0.0,5.0,0
342,55.0,5.0,5.0,0
342,60.0,0.0,5.0,0
342,60.0,5.0,5.0,0
342,65.0,0.0,5.0,0
342,65.0,5.0,5.0,0
342,70.0,0.0,5.0,0
342,70.0,5.0,5.0,0
342,75.0,0.0,5.0,0
342,75.0,5.0,5.0,0
342,80.0,0.0,5.0,0
342,80.0,5.0,5.0,1
342,85.0,0.0,5.0,0
342,85.0,5.0,5.0,0
342,90.0,0.0,5.0,0
342,90.0,5.0,5.0,0
342,95.0,0.0,5.0,1
342,95.0,5.0,5.0,1
343,0.0,0.0,5.0,0
343,0.0,5.0,5.0,0
343,5.0,0.0,5.0,0
343,5.0,5.0,5.0,0
343,10.0,0.0,5.0,0
343,10.0,5.0,5.0,0
343,15.0,0.0,5.0,0
343,15.0,5.0,5.0,0
343,20.0,0.0,5.0,0
343,20.0,5.0,5.0,0
343,25.0,0.0,5.0,0
343,25.0,5.0,5.0,0
343,30.0,0.0,5.0,0
343,30.0,5.0,5.0,0
343,35.0,0.0,5.0,0
343,35.0,5.0,5.0,0
343,40.0,0.0,5.0,0
343,40.0,5.0,5.0,0
343,45.0,0.0,5.0,0
343,45.0,5.0,5.0,0
343,50.0,0.0,5.0,0
343,50.0,5.0,5.0,0
343,55.0,0.0,5.0,0
343,55.0,5.0,5.0,0
343,60.0,0.0,5.0,0
343,60.0,5.0,5.0,0
343,65.0,0.0,5.0,0
343,65.0,5.0,5.0,0
343,70.0,0.0,5.0,0
343,70.0,5.0,5.0,0
343,75.0,0.0,5.0,0
343,75.0,5.0,5.0,0
343,80.0,0.0,5.0,0
343,80.0,5.0,5.0,1
343,85.0,0.0,5.0,0
343,85.0,5.0,5.0,0
343,90.0,0.0,5.0,0
343,90.0,5.0,5.0,0
343,95.0,0.0,5.0,0
343,95.0,5.0,5.0,1
344,0.0,0.0,5.0,0
344,0.0,5.0,5.0,0
344,5.0,0.0,5.0,0
344,5.0,5.0,5.0,0
344,10.0,0.0,5.0,0
344,10.0,5.0,5.0,0
344,15.0,0.0,5.0,0
344,15.0,5.0,5.0,0
344,20.0,0.0,5.0,0
344,20.0,5.0,5.0,0
344,25.0,0.0,5.0,0
344,25.0,5.0,5.0,0
344,30.0,0.0,5.0,0
344,30.0,5.0,5.0,0
344,35.0,0.0,5.0,0
344,35.0,5.0,5.0,0
344,40.0,0.0,5.0,0
344,40.0,5.0,5.0,0
344,45.0,0.0,5.0,0
344,45.0,5.0,5.0,0
344,50.0,0.0,5.0,0
344,50.0,5.0,5.0,0
344,55.0,0.0,5.0,0
344,55.0,5.0,5.0,0
344,60.0,0.0,5.0,0
344,60.0,5.0,5.0,0
344,65.0,0.0,5.0,0
344,65.0,5.0,5.0,0
344,70.0,0.0,5.0,0
344,70.0,5.0,5.0,0
344,75.0,0.0,5.0,0
344,75.0,5.0,5.0,0
344,80.0,0.0,5.0,0
344,80.0,5.0,5.0,1
344,85.0,0.0,5.0,0
344,85.0,5.0,5.0,0
344,90.0,0.0,5.0,0
344,90.0,5.0,5.0,0
344,95.0,0.0,5.0,0
344,95.0,5.0,5.0,1
345,0.0,0.0,5.0,0
345,0.0,5.0,5.0,0
345,5.0,0.0,5.0,0
345,5.0,5.0,5.0,0
345,10.0,0.0,5.0,0
345,10.0,5.0,5.0,0
345,15.0,0.0,5.0,0
345,15.0,5.0,5.0,0
345,20.0,0.0,5.0,0
345,20.0,5.0,5.0,0
345,25.0,0.0,5.0,0
345,25.0,5.0,5.0,0
345,30.0,0.0,5.0,0
345,30.0,5.0,5.0,0
345,35.0,0.0,5.0,0
345,35.0,5.0,5.0,0
345,40.0,0.0,5.0,0
345,40.0,5.0,5.0,0
345,45.0,0.0,5.0,0
345,45.0,5.0,5.0,0
345,50.0,0.0,5.0,0
345,50.0,5.0,5.0,0
345,55.0,0.0,5.0,0
345,55.0,5.0,5.0,0
345,60.0,0.0,5.0,0
345,60.0,5.0,5.0,0
345,65.0,0.0,5.0,0
345,65.0,5.0,5.0,0
345,70.0,0.0,5.0,0
345,70.0,5.0,5.0,0
345,75.0,0.0,5.0,0
345,75.0,5.0,5.0,0
345,80.0,0.0,5.0,0
345,80.0,5.0,5.0,1
345,85.0,0.0,5.0,0
345,85.0,5.0,5.0,0
345,90.0,0.0,5.0,0
345,90.0,5.0,5.0,0
345,95.0,0.0,5.0,0
345,95.0,5.0,5.0,1
346,0.0,0.0,5.0,0
346,0.0,5.0,5.0,0
346,5.0,0.0,5.0,0
346,5.0,5.0,5.0,0
346,10.0,0.0,5.0,0
346,10.0,5.0,5.0,0
346,15.0,0.0,5.0,0
346,15.0,5.0,5.0,0
346,20.0,0.0,5.0,0
346,20.0,5.0,5.0,0
346,25.0,0.0,5.0,0
346,25.0,5.0,5.0,0
346,30.0,0.0,5.0,0
346,30.0,5.0,5.0,0
346,35.0,0.0,5.0,0
346,35.0,5.0,5.0,0
346,40.0,0.0,5.0,0
346,40.0,5.0,5.0,0
346,45.0,0.0,5.0,0
346,45.0,5.0,5.0,0
346,50.0,0.0,5.0,0
